framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
spring,zombiyamo/tut-spring-boot-oauth2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,Oscar-21/tut-spring-boot-oauth2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,augustoescobar/tut-spring-boot-oauth2,0,4,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
spring,Miltonjacomini/tut-spring-boot-oauth2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,wangyanbn/tut-spring-boot-oauth2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,tanvir-ahmed-m4/tut-spring-boot-oauth2,3,22,0,25,8,0,0,3,0,0,0,0,0,0,10,0,0,0,4,0,3,0,0,0
spring,afillatre/tut-spring-boot-oauth2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,judomu/spring-boot-issue-8565,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,davidmeredith/tut-spring-boot-oauth2,22,1,0,23,7,0,0,3,0,0,3,0,0,0,5,0,0,0,5,0,3,0,0,0
spring,dflick-pivotal/tut-spring-boot-oauth2,1,2,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
spring,tripleyup/tut-spring-boot-oauth2,0,1,7,8,3,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0
spring,rohajda/tut-spring-boot-oauth2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,derekjwilliams/tut-spring-boot-oauth2,40,9,0,49,3,5,5,1,4,0,1,0,0,0,5,0,0,0,25,5,1,0,0,0
spring,xavierRobert/tut-spring-boot-oauth2,2,8,0,10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
spring,crazyquark/tut-spring-boot-oauth2,5,3,1,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
spring,tonsV2/tut-spring-boot-oauth2,1,4,0,5,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
spring,m91snik/tut-spring-boot-oauth2,2,3,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
spring,augusto/tut-spring-boot-oauth2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,hazim1093/tut-spring-boot-oauth2,5,4,0,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
spring,tromantic/tut-spring-boot-oauth2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
